   17.40		  29.1577		 0.331693
   17.50		  29.0224		 0.335131
   17.60		  28.8885		 0.338584
   17.70		  28.7559		 0.342054
   17.80		  28.6247		 0.345539
   17.90		  28.4949		 0.349041
   18.00		  28.3663		 0.352558
   18.10		  28.2390		 0.356091
   18.20		  28.1130		 0.359640
   18.30		  27.9882		 0.363205
   18.40		  27.8646		 0.366786
   18.50		  27.7423		 0.370383
   18.60		  27.6211		 0.373996
   18.70		  27.5012		 0.377624
   18.80		  27.3823		 0.381268
   18.90		  27.2646		 0.384928
   19.00		  27.1481		 0.388603
   19.10		  27.0326		 0.392295
   19.20		  26.9182		 0.396002
   19.30		  26.8049		 0.399725
   19.40		  26.6927		 0.403463
   19.50		  26.5815		 0.407217
   19.60		  26.4713		 0.410987
   19.70		  26.3621		 0.414773
   19.80		  26.2539		 0.418574
   19.90		  26.1468		 0.422391
   20.00		  26.0406		 0.426223
   20.10		  25.9353		 0.430071
   20.20		  25.8310		 0.433935
   20.30		  25.7276		 0.437814
   20.40		  25.6251		 0.441708
   20.50		  25.5236		 0.445618
   20.60		  25.4229		 0.449544
   20.70		  25.3232		 0.453485
   20.80		  25.2242		 0.457442
   20.90		  25.1262		 0.461414
   21.00		  25.0290		 0.465402
   21.10		  24.9326		 0.469405
   21.20		  24.8371		 0.473423
   21.30		  24.7424		 0.477457
   21.40		  24.6484		 0.481507
   21.50		  24.5553		 0.485572
   21.60		  24.4629		 0.489652
   21.70		  24.3714		 0.493747
   21.80		  24.2806		 0.497858
   21.90		  24.1905		 0.501984
   22.00		  24.1012		 0.506126
   22.10		  24.0126		 0.510283
   22.20		  23.9247		 0.514455
   22.30		  23.8376		 0.518642
   22.40		  23.7511		 0.522845
   22.50		  23.6654		 0.527063
   22.60		  23.5804		 0.531296
   22.70		  23.4960		 0.535544
   22.80		  23.4123		 0.539808
   22.90		  23.3293		 0.544087
   23.00		  23.2469		 0.548381
   23.10		  23.1652		 0.552690
   23.20		  23.0841		 0.557015
   23.30		  23.0036		 0.561354
   23.40		  22.9238		 0.565709
   23.50		  22.8446		 0.570079
   23.60		  22.7660		 0.574464
   23.70		  22.6880		 0.578864
   23.80		  22.6106		 0.583279
   23.90		  22.5338		 0.587709
   24.00		  22.4575		 0.592154
   24.10		  22.3819		 0.596615
   24.20		  22.3068		 0.601090
   24.30		  22.2323		 0.605581
   24.40		  22.1583		 0.610086
   24.50		  22.0849		 0.614607
   24.60		  22.0120		 0.619142
   24.70		  21.9397		 0.623693
   24.80		  21.8679		 0.628258
   24.90		  21.7966		 0.632838
   25.00		  21.7258		 0.637434
   25.10		  21.6556		 0.642044
   25.20		  21.5859		 0.646669
   25.30		  21.5166		 0.651309
   25.40		  21.4479		 0.655964
   25.50		  21.3796		 0.660634
   25.60		  21.3119		 0.665319
   25.70		  21.2446		 0.670019
   25.80		  21.1778		 0.674733
   25.90		  21.1114		 0.679463
   26.00		  21.0456		 0.684207
   26.10		  20.9802		 0.688966
   26.20		  20.9152		 0.693740
   26.30		  20.8507		 0.698528
   26.40		  20.7866		 0.703332
   26.50		  20.7230		 0.708150
   26.60		  20.6598		 0.712983
   26.70		  20.5971		 0.717830
   26.80		  20.5348		 0.722693
   26.90		  20.4729		 0.727570
   27.00		  20.4114		 0.732462
   27.10		  20.3503		 0.737368
   27.20		  20.2897		 0.742290
   27.30		  20.2294		 0.747226
   27.40		  20.1695		 0.752176
   27.50		  20.1101		 0.757142
   27.60		  20.0510		 0.762122
   27.70		  19.9924		 0.767116
   27.80		  19.9341		 0.772125
   27.90		  19.8762		 0.777149
   28.00		  19.8186		 0.782188
   28.10		  19.7615		 0.787241
   28.20		  19.7047		 0.792308
   28.30		  19.6483		 0.797391
   28.40		  19.5922		 0.802487
   28.50		  19.5365		 0.807599
   28.60		  19.4812		 0.812725
   28.70		  19.4262		 0.817865
   28.80		  19.3716		 0.823020
   28.90		  19.3173		 0.828189
   29.00		  19.2633		 0.833373
   29.10		  19.2097		 0.838572
   29.20		  19.1565		 0.843785
   29.30		  19.1035		 0.849012
   29.40		  19.0509		 0.854254
   29.50		  18.9986		 0.859510
   29.60		  18.9467		 0.864781
   29.70		  18.8950		 0.870066
   29.80		  18.8437		 0.875366
   29.90		  18.7927		 0.880680
   30.00		  18.7420		 0.886008
   30.10		  18.6916		 0.891351
   30.20		  18.6415		 0.896708
   30.30		  18.5917		 0.902080
   30.40		  18.5422		 0.907466
   30.50		  18.4930		 0.912866
   30.60		  18.4441		 0.918281
   30.70		  18.3955		 0.923710
   30.80		  18.3472		 0.929153
   30.90		  18.2992		 0.934610
   31.00		  18.2515		 0.940082
   31.10		  18.2040		 0.945568
   31.20		  18.1568		 0.951069
   31.30		  18.1099		 0.956584
   31.40		  18.0633		 0.962113
   31.50		  18.0169		 0.967656
   31.60		  17.9708		 0.973213
   31.70		  17.9250		 0.978785
   31.80		  17.8794		 0.984371
   31.90		  17.8341		 0.989971
   32.00		  17.7891		 0.995585
   32.10		  17.7443		 1.001214
   32.20		  17.6998		 1.006857
   32.30		  17.6555		 1.012513
   32.40		  17.6114		 1.018185
   32.50		  17.5677		 1.023870
   32.60		  17.5241		 1.029569
   32.70		  17.4808		 1.035283
   32.80		  17.4378		 1.041010
   32.90		  17.3950		 1.046752
   33.00		  17.3524		 1.052508
   33.10		  17.3101		 1.058278
   33.20		  17.2680		 1.064062
   33.30		  17.2261		 1.069860
   33.40		  17.1845		 1.075672
   33.50		  17.1431		 1.081498
   33.60		  17.1019		 1.087338
   33.70		  17.0609		 1.093193
   33.80		  17.0202		 1.099061
   33.90		  16.9797		 1.104944
   34.00		  16.9394		 1.110840
   34.10		  16.8993		 1.116750
   34.20		  16.8594		 1.122675
   34.30		  16.8198		 1.128613
   34.40		  16.7803		 1.134566
   34.50		  16.7411		 1.140532
   34.60		  16.7021		 1.146512
   34.70		  16.6632		 1.152506
   34.80		  16.6246		 1.158515
   34.90		  16.5862		 1.164537
   35.00		  16.5480		 1.170573
   35.10		  16.5100		 1.176623
   35.20		  16.4722		 1.182687
   35.30		  16.4346		 1.188764
   35.40		  16.3972		 1.194856
   35.50		  16.3599		 1.200962
   35.60		  16.3229		 1.207081
   35.70		  16.2861		 1.213214
   35.80		  16.2494		 1.219362
   35.90		  16.2130		 1.225523
   36.00		  16.1767		 1.231697
   36.10		  16.1406		 1.237886
   36.20		  16.1047		 1.244089
   36.30		  16.0689		 1.250305
   36.40		  16.0334		 1.256535
   36.50		  15.9980		 1.262779
   36.60		  15.9628		 1.269036
   36.70		  15.9278		 1.275308
   36.80		  15.8930		 1.281593
   36.90		  15.8583		 1.287892
   37.00		  15.8238		 1.294205
