51	12.2767
51.1	12.2576
51.2	12.2386
51.3	12.2197
51.4	12.2008
51.5	12.182
51.6	12.1632
51.7	12.1446
51.8	12.126
51.9	12.1074
52	12.0889
52.1	12.0705
52.2	12.0522
52.3	12.0339
52.4	12.0157
52.5	11.9976
52.6	11.9795
52.7	11.9615
52.8	11.9435
52.9	11.9256
53	11.9078
53.1	11.89
53.2	11.8723
53.3	11.8547
53.4	11.8371
53.5	11.8196
53.6	11.8021
53.7	11.7847
53.8	11.7674
53.9	11.7501
54	11.7329
54.1	11.7157
54.2	11.6986
54.3	11.6816
54.4	11.6646
54.5	11.6477
54.6	11.6308
54.7	11.614
54.8	11.5973
54.9	11.5806
55	11.5639
55.1	11.5473
55.2	11.5308
55.3	11.5143
55.4	11.4979
55.5	11.4815
55.6	11.4652
55.7	11.449
55.8	11.4328
55.9	11.4166
56	11.4005
56.1	11.3845
56.2	11.3685
56.3	11.3526
56.4	11.3367
56.5	11.3209
56.6	11.3051
56.7	11.2894
56.8	11.2737
56.9	11.2581
57	11.2425
57.1	11.227
57.2	11.2115
57.3	11.1961
57.4	11.1807
57.5	11.1654
57.6	11.1501
57.7	11.1349
57.8	11.1197
57.9	11.1046
58	11.0895
58.1	11.0745
58.2	11.0595
58.3	11.0446
58.4	11.0297
58.5	11.0148
58.6	11
58.7	10.9853
58.8	10.9706
58.9	10.956
59	10.9413
59.1	10.9268
59.2	10.9123
59.3	10.8978
59.4	10.8834
59.5	10.869
59.6	10.8547
59.7	10.8404
59.8	10.8261
59.9	10.8119
60	10.7978
60.1	10.7837
60.2	10.7696
60.3	10.7556
60.4	10.7416
60.5	10.7277
60.6	10.7138
60.7	10.6999
60.8	10.6861
60.9	10.6723
61	10.6586
61.1	10.6449
61.2	10.6313
61.3	10.6177
61.4	10.6041
61.5	10.5906
61.6	10.5771
61.7	10.5637
61.8	10.5503
61.9	10.5369
62	10.5236
62.1	10.5103
62.2	10.4971
62.3	10.4839
62.4	10.4708
62.5	10.4576
62.6	10.4446
62.7	10.4315
62.8	10.4185
62.9	10.4056
63	10.3926
63.1	10.3798
63.2	10.3669
63.3	10.3541
63.4	10.3413
63.5	10.3286
63.6	10.3159
63.7	10.3032
63.8	10.2906
63.9	10.278
64	10.2655
64.1	10.253
64.2	10.2405
64.3	10.228
64.4	10.2156
64.5	10.2033
64.6	10.1909
64.7	10.1786
64.8	10.1664
64.9	10.1541
65	10.1419
65.1	10.1298
65.2	10.1177
65.3	10.1056
65.4	10.0935
65.5	10.0815
65.6	10.0695
65.7	10.0576
65.8	10.0456
65.9	10.0338
66	10.0219
66.1	10.0101
66.2	9.99831
66.3	9.98656
66.4	9.97484
66.5	9.96316
66.6	9.9515
66.7	9.93988
66.8	9.9283
66.9	9.91674
67	9.90522
67.1	9.89373
67.2	9.88227
67.3	9.87084
67.4	9.85945
67.5	9.84808
67.6	9.83675
67.7	9.82545
67.8	9.81418
67.9	9.80294
68	9.79173
68.1	9.78056
68.2	9.76941
